model_id,task,budget,seed,icl_accuracy,lora_accuracy,lora_minus_icl_accuracy,icl_runtime_sec,lora_runtime_sec,lora_minus_icl_runtime_sec,lora_train_runtime_sec,lora_inference_runtime_sec,lora_model_load_sec
Qwen/Qwen3-1.7B,sst2,8,42,0.90234375,0.78515625,-0.1171875,24.176652530004503,31.851402261996554,7.674749731992051,0.7340176039979269,30.488011071000074,0.629373586998554
Qwen/Qwen3-1.7B,sst2,8,55,0.9296875,0.796875,-0.1328125,26.052514356997563,34.345311735989526,8.292797378991963,0.791356793983141,32.787013580003986,0.7669413620023988
Qwen/Qwen3-1.7B,sst2,16,7,0.921875,0.8125,-0.109375,26.079186240996933,35.044716989970766,8.965530748973833,1.568517156993039,32.71969569497742,0.7565041380003095
Qwen/Qwen3-1.7B,sst2,16,13,0.8984375,0.7890625,-0.109375,24.31271970400121,34.38793713699488,10.075217432993668,1.4202940789982677,32.33710714699919,0.6305359109974233
Qwen/Qwen3-1.7B,sst2,16,21,0.90234375,0.77734375,-0.125,24.119223342000623,32.38030557899401,8.261082236993389,1.4717776420002338,30.23024894399714,0.6782789929966384
Qwen/Qwen3-1.7B,sst2,16,42,0.91796875,0.78515625,-0.1328125,24.36810075199901,32.39603707399874,8.027936321999732,1.4233901520019572,30.338093005997507,0.6345539159992768
Qwen/Qwen3-1.7B,sst2,16,55,0.93359375,0.80078125,-0.1328125,25.996607655019034,35.25414952498977,9.257541869970737,1.5655894369992893,32.89095900699613,0.7976010809943546
Qwen/Qwen3-1.7B,sst2,32,7,0.9140625,0.8203125,-0.09375,26.108746479003457,36.93471426801989,10.825967789016431,3.10474418400554,33.10963524901308,0.7203348350012675
Qwen/Qwen3-1.7B,sst2,32,13,0.9140625,0.8046875,-0.109375,24.12348764500348,34.66557569000361,10.542088045000128,3.1515526760013017,30.802094671002124,0.7119283430001815
Qwen/Qwen3-1.7B,sst2,32,21,0.87890625,0.7890625,-0.08984375,24.06172868899739,33.85560322399397,9.793874534996576,2.8136467919975985,30.393537185998866,0.648419245997502
Qwen/Qwen3-1.7B,sst2,32,42,0.8828125,0.79296875,-0.08984375,24.31375603700144,34.32812873400326,10.014372697001818,2.837254202000622,30.85637826900347,0.6344962629991642
Qwen/Qwen3-1.7B,sst2,32,55,0.921875,0.83203125,-0.08984375,26.00984057900496,36.64286520000314,10.633024620998185,3.0893255939881783,32.75980780200916,0.7937318040058017
Qwen/Qwen3-1.7B,mrpc,1,7,0.6328125,0.5859375,-0.046875,25.869582929008175,33.68348989696824,7.813906967960065,0.1334618569817394,32.75163802198949,0.7983900179970078
Qwen/Qwen3-1.7B,mrpc,1,13,0.59765625,0.59375,-0.00390625,24.027090486000816,30.987189729999955,6.960099243999139,0.1232608309983334,30.178444856999704,0.6854840420019173
Qwen/Qwen3-1.7B,mrpc,1,21,0.61328125,0.58984375,-0.0234375,24.062708770001336,31.07061720999991,7.007908439998573,0.10279749600158539,30.279427650999423,0.6883920629989007
Qwen/Qwen3-1.7B,mrpc,1,42,0.62109375,0.5859375,-0.03515625,23.942666769002244,30.96983507600453,7.027168307002285,0.1368673220022174,30.141326521999872,0.6916412320024392
Qwen/Qwen3-1.7B,mrpc,1,55,0.66796875,0.58984375,-0.078125,26.00980112500838,33.559996329044225,7.550195204035845,0.13658965702052228,32.63197261100868,0.7914340610150248
Qwen/Qwen3-1.7B,mrpc,2,7,0.6796875,0.58984375,-0.08984375,26.09632636499009,33.666807930974755,7.5704815659846645,0.20642397299525328,32.71380375797162,0.7465802000078838
Qwen/Qwen3-1.7B,mrpc,2,13,0.67578125,0.58984375,-0.0859375,24.04821634700056,31.065522532000614,7.017306185000052,0.19295758500084048,30.238204104000033,0.6343608429997403
Qwen/Qwen3-1.7B,mrpc,2,21,0.66015625,0.58984375,-0.0703125,23.976750059999176,31.173707461002778,7.196957401003601,0.19782782000038424,30.343946658002096,0.6319329830002971
Qwen/Qwen3-1.7B,mrpc,2,42,0.6328125,0.59375,-0.0390625,24.007458254000085,31.13036235400068,7.122904100000596,0.2095072110023466,30.28822873899844,0.6326264039998932
Qwen/Qwen3-1.7B,mrpc,2,55,0.6171875,0.59375,-0.0234375,26.024747047020355,34.329696242988575,8.30494919596822,0.21694868899066932,33.326418362994445,0.7863291910034604
Qwen/Qwen3-1.7B,mrpc,4,7,0.59375,0.59765625,0.00390625,26.09066531001008,34.16223949100822,8.071574180998141,0.40685716801090166,32.954795183002716,0.8005871399946045
Qwen/Qwen3-1.7B,mrpc,4,13,0.63671875,0.58984375,-0.046875,23.91337023500091,31.481019927996385,7.567649692995474,0.37860367999746813,30.477109006998944,0.6253072409999731
Qwen/Qwen3-1.7B,mrpc,4,21,0.68359375,0.59375,-0.08984375,24.074997686999268,31.742895575000148,7.66789788800088,0.3704332519992022,30.74475649300075,0.6277058300001954
Qwen/Qwen3-1.7B,mrpc,4,42,0.6640625,0.59375,-0.0703125,23.944867676000285,31.577871598001366,7.63300392200108,0.3888310199981788,30.55858684100167,0.6304537370015169
Qwen/Qwen3-1.7B,mrpc,4,55,0.640625,0.5859375,-0.0546875,26.068864142987877,34.04724270798033,7.978378564992454,0.40571051399456337,32.840833916008705,0.8006982779770624
Qwen/Qwen3-1.7B,mrpc,8,7,0.71484375,0.59375,-0.12109375,25.405441884999163,34.65279168001143,9.24734979501227,0.80951272600214,33.09274229200673,0.7505366620025598
Qwen/Qwen3-1.7B,mrpc,8,13,0.68359375,0.59375,-0.08984375,24.031371269000374,31.647686655000143,7.616315385999769,0.7343292719997407,30.275700614001835,0.6376567689985677
Qwen/Qwen3-1.7B,mrpc,8,21,0.67578125,0.58203125,-0.09375,24.067680484000448,31.990296269999817,7.922615785999369,0.7184622999993735,30.622392817000218,0.6494411530002253
Qwen/Qwen3-1.7B,mrpc,8,42,0.6953125,0.59765625,-0.09765625,23.967609139999695,31.90617312899849,7.938563988998794,0.7298243590012135,30.544518517999677,0.6318302519975987
Qwen/Qwen3-1.7B,mrpc,8,55,0.6640625,0.5859375,-0.078125,25.86017667897977,34.409348501008935,8.549171822029166,0.805688549997285,32.84674664499471,0.7569133060169406
Qwen/Qwen3-1.7B,mrpc,16,7,0.703125,0.5859375,-0.1171875,21.77658320000046,35.2053242699767,13.42874106997624,1.5726980160106905,32.83035405798,0.8022721959860064
Qwen/Qwen3-1.7B,mrpc,16,13,0.61328125,0.578125,-0.03515625,14.606985227001132,32.68737618599698,18.08039095899585,1.4750312049982313,30.579273316998297,0.6330716640004539
Qwen/Qwen3-1.7B,mrpc,16,21,0.62890625,0.59375,-0.03515625,17.519586004000303,32.42673248400024,14.907146479999938,1.4282673590023478,30.358018929000536,0.640446195997356
Qwen/Qwen3-1.7B,mrpc,16,42,0.66015625,0.58984375,-0.0703125,20.30974002700168,32.47251204100394,12.162772014002257,1.4630392010003561,30.37420645700331,0.6352663830002712
Qwen/Qwen3-1.7B,mrpc,16,55,0.58984375,0.5859375,-0.00390625,21.05061618902255,35.136694613989675,14.086078424967127,1.5859579489915632,32.75955270498525,0.7911839600128587
Qwen/Qwen3-1.7B,mrpc,32,7,0.6796875,0.56640625,-0.11328125,23.11372130201198,36.55754475100548,13.443823448993498,3.0743959339743014,32.71114121802384,0.7720075990073383
Qwen/Qwen3-1.7B,mrpc,32,13,0.61328125,0.56640625,-0.046875,16.100617832998978,34.40479636500095,18.30417853200197,2.9112799750000704,30.856274740999652,0.6372416490012256
Qwen/Qwen3-1.7B,mrpc,32,21,0.66015625,0.5546875,-0.10546875,16.679034401000536,33.994047724001575,17.31501332300104,2.9045898389995273,30.451222354000492,0.6382355310015555
Qwen/Qwen3-1.7B,mrpc,32,42,0.609375,0.578125,-0.03125,16.272497943999042,33.84842984000716,17.575931896008115,2.8768031080035144,30.343419465003535,0.6282072670001071
Qwen/Qwen3-1.7B,mrpc,32,55,0.640625,0.56640625,-0.07421875,17.242934740002966,36.673406043002615,19.43047130299965,3.086526414990658,32.78528311001719,0.801596517994767
Qwen/Qwen3-1.7B,rte,1,7,0.78515625,0.81640625,0.03125,26.08168625101098,33.76971111202147,7.68802486101049,0.13562855101190507,32.8151123340067,0.8189702270028647
Qwen/Qwen3-1.7B,rte,1,13,0.78125,0.8203125,0.0390625,24.04512354399776,31.02728317900619,6.982159635008429,0.0988536560034845,30.239334525998856,0.6890949970038491
Qwen/Qwen3-1.7B,rte,1,21,0.8046875,0.8125,0.0078125,24.76404093799647,31.491631898999913,6.727590961003443,0.11764724199747434,30.65504416800104,0.7189404890013975
Qwen/Qwen3-1.7B,rte,1,42,0.828125,0.8125,-0.015625,24.571906486002263,31.295897136005806,6.723990650003543,0.15207193500100402,30.41678277400206,0.7270424270027434
Qwen/Qwen3-1.7B,rte,1,55,0.81640625,0.8203125,0.00390625,26.04962477699155,33.656255832029274,7.606631055037724,0.14179559299373068,32.72916576600983,0.785294473025715
Qwen/Qwen3-1.7B,rte,2,7,0.75390625,0.8203125,0.06640625,25.790959339996334,34.37312962097349,8.582170280977152,0.20757687397417612,33.37285114999395,0.7927015970053617
Qwen/Qwen3-1.7B,rte,2,13,0.79296875,0.81640625,0.0234375,23.714113254995027,32.894505659998686,9.180392405003658,0.18405997000081697,32.057559820997994,0.6528858689998742
Qwen/Qwen3-1.7B,rte,2,21,0.76953125,0.80859375,0.0390625,24.178650957001082,32.05937089199142,7.8807199349903385,0.23194553700159304,31.166887745996064,0.6605376089937636
Qwen/Qwen3-1.7B,rte,2,42,0.8125,0.81640625,0.00390625,24.26649207399896,31.77778706800018,7.511294994001219,0.2114510120009072,30.89989106199937,0.6664449939999031
Qwen/Qwen3-1.7B,rte,2,55,0.69921875,0.81640625,0.1171875,25.595970844005933,34.202176271006465,8.606205427000532,0.2149075850029476,33.25970352199511,0.7275651640084106
Qwen/Qwen3-1.7B,rte,4,7,0.6796875,0.81640625,0.13671875,22.28642320301151,33.914371132006636,11.627947928995127,0.412369233003119,32.702896900009364,0.799104998994153
Qwen/Qwen3-1.7B,rte,4,13,0.76171875,0.81640625,0.0546875,22.751451308999094,32.01397152800928,9.262520219010185,0.4232868450053502,30.889474176001386,0.7012105070025427
Qwen/Qwen3-1.7B,rte,4,21,0.6796875,0.8125,0.1328125,17.86392926499684,31.513381023003603,13.649451758006762,0.38989213300374104,30.44808853200084,0.675400357999024
Qwen/Qwen3-1.7B,rte,4,42,0.71875,0.80859375,0.08984375,23.632540516999143,31.698422561006737,8.065882044007594,0.4028406920042471,30.602117069000087,0.6934648000024026
Qwen/Qwen3-1.7B,rte,4,55,0.7890625,0.81640625,0.02734375,25.106645492982352,34.267578147992026,9.160932655009674,0.41048875197884627,33.05920660699485,0.7978827890183311
Qwen/Qwen3-1.7B,rte,8,7,0.7109375,0.8125,0.1015625,16.856746700999793,34.60748846401111,17.75074176301132,0.7853881719929632,33.02459463101695,0.7975056610011961
Qwen/Qwen3-1.7B,rte,8,13,0.69140625,0.8125,0.12109375,16.550601399998413,33.03566242800298,16.485061028004566,0.7457154360017739,31.641177254998183,0.6487697370030219
Qwen/Qwen3-1.7B,rte,8,21,0.734375,0.80859375,0.07421875,12.912083153998537,31.943277670005045,19.031194516006508,0.835735704000399,30.386697362999257,0.7208446030053892
Qwen/Qwen3-1.7B,rte,8,42,0.6953125,0.80859375,0.11328125,13.334607562996098,32.77645053300512,19.44184297000902,0.7302998670056695,31.353174878000573,0.6929757879988756
Qwen/Qwen3-1.7B,rte,8,55,0.73046875,0.82421875,0.09375,16.421506509010214,34.48007525599678,18.058568746986566,0.8012008059886284,32.889642624009866,0.7892318259982858
Qwen/Qwen3-1.7B,rte,16,7,0.765625,0.8125,0.046875,14.462849797011586,35.16000881197397,20.69715901496238,1.56892819199129,32.808053962973645,0.7830266570090316
Qwen/Qwen3-1.7B,rte,16,13,0.68359375,0.81640625,0.1328125,13.357980022003176,33.850558311001805,20.49257828899863,1.5512370149954222,31.63554577100149,0.663775525004894
Qwen/Qwen3-1.7B,rte,16,21,0.71484375,0.81640625,0.1015625,14.120453438001277,33.073383031005505,18.952929593004228,1.5277478740026709,30.872212769005273,0.6734223879975616
Qwen/Qwen3-1.7B,rte,16,42,0.6796875,0.81640625,0.13671875,14.34196810600406,33.120620533001784,18.778652426997724,1.477928102001897,30.983113649999723,0.6595787810001639
Qwen/Qwen3-1.7B,rte,16,55,0.7421875,0.8203125,0.078125,14.365381921990775,35.32297887300956,20.957596951018786,1.5555135650211014,33.012469499983126,0.754995808005333
Qwen/Qwen3-1.7B,rte,32,7,0.8046875,0.828125,0.0234375,17.869684073026292,36.92958343398641,19.059899360960117,3.1039988179982174,33.11204596198513,0.7135386540030595
Qwen/Qwen3-1.7B,rte,32,13,0.71875,0.82421875,0.10546875,16.589233605001937,34.98889880300703,18.399665198005096,3.0105219160031993,31.27538647199981,0.7029904150040238
Qwen/Qwen3-1.7B,rte,32,21,0.76171875,0.83203125,0.0703125,19.239613066005404,35.4212145019992,16.181601435993798,2.904298467001354,31.862450966000324,0.6544650689975242
Qwen/Qwen3-1.7B,rte,32,42,0.69921875,0.828125,0.12890625,17.618619336004485,33.85299392300658,16.234374587002094,2.837550171003386,30.363867496002058,0.6515762560011353
Qwen/Qwen3-1.7B,rte,32,55,0.78125,0.83203125,0.05078125,17.928440035990207,36.65810187897296,18.72966184298275,3.0686630249838345,32.832694039010676,0.7567448149784468
Qwen/Qwen3-1.7B,trec,1,7,0.49609375,0.453125,-0.04296875,29.65299820099608,39.423851270985324,9.770853069989244,0.12756285001523793,38.50130013198941,0.7949882889806759
Qwen/Qwen3-1.7B,trec,1,13,0.4921875,0.421875,-0.0703125,26.594236632998218,35.93868467499851,9.344448042000295,0.1690588139972533,35.01844414300285,0.7511817179984064
Qwen/Qwen3-1.7B,trec,1,21,0.484375,0.36328125,-0.12109375,26.855657224994502,36.273954719006724,9.418297494012222,0.11385039200104075,35.440714477001166,0.7193898500045179
Qwen/Qwen3-1.7B,trec,1,42,0.421875,0.3515625,-0.0703125,25.752388779001194,36.01744986799167,10.265061088990478,0.13299844099674374,35.108539383996686,0.7759120429982431
Qwen/Qwen3-1.7B,trec,1,55,0.46875,0.42578125,-0.04296875,29.827132417005487,39.88797927700216,10.060846859996673,0.12883492500986904,38.9964575599879,0.7626867920043878
Qwen/Qwen3-1.7B,trec,2,7,0.5390625,0.453125,-0.0859375,29.315668138006004,39.244073662004666,9.928405523998663,0.2150466240127571,38.22402506801882,0.805001969973091
Qwen/Qwen3-1.7B,trec,2,13,0.59765625,0.4140625,-0.18359375,26.853487872998812,36.11421925800096,9.260731385002146,0.19844441299937898,35.252658301003976,0.663116543997603
Qwen/Qwen3-1.7B,trec,2,21,0.4609375,0.35546875,-0.10546875,27.059731519999332,36.936619481006346,9.876887961007014,0.21094340000126977,36.083828182003344,0.641847899001732
Qwen/Qwen3-1.7B,trec,2,42,0.4609375,0.33203125,-0.12890625,26.205099696002435,36.33809596300853,10.132996267006092,0.2462535009981366,35.43018059400492,0.6616618680054671
Qwen/Qwen3-1.7B,trec,2,55,0.50390625,0.42578125,-0.078125,30.392558102001203,40.06754460098455,9.674986498983344,0.24375857500126585,39.03683550900314,0.7869505169801414
Qwen/Qwen3-1.7B,trec,4,7,0.5703125,0.453125,-0.1171875,29.73836897101137,39.38403657800518,9.645667606993811,0.3975737830041908,38.18833088502288,0.7981319099781103
Qwen/Qwen3-1.7B,trec,4,13,0.609375,0.4140625,-0.1953125,27.058364108001115,36.15681355299603,9.098449444994912,0.39948154800367774,35.09530333899602,0.6620286659963313
Qwen/Qwen3-1.7B,trec,4,21,0.56640625,0.35546875,-0.2109375,27.964868232003937,36.68166850500711,8.716800273003173,0.3620517919989652,35.65652839700488,0.6630883160032681
Qwen/Qwen3-1.7B,trec,4,42,0.53125,0.33203125,-0.19921875,26.414584886995726,36.405279597005574,9.990694710009848,0.47625842999696033,35.27090647600562,0.6581146910029929
Qwen/Qwen3-1.7B,trec,4,55,0.5703125,0.4296875,-0.140625,30.8880768220115,40.409748286008835,9.521671463997336,0.3873325830209069,39.23175356499269,0.7906621379952412
Qwen/Qwen3-1.7B,trec,8,7,0.57421875,0.46484375,-0.109375,28.970980244979728,39.98421696599689,11.013236721017165,0.8328832070110366,38.36268003398436,0.7886537250014953
Qwen/Qwen3-1.7B,trec,8,13,0.66796875,0.4140625,-0.25390625,27.483500982001715,36.65726542999619,9.173764447994472,0.736106842996378,35.26537444599671,0.655784141003096
Qwen/Qwen3-1.7B,trec,8,21,0.62109375,0.359375,-0.26171875,28.801065298997855,37.11772088998987,8.316655590992013,0.7352869109963649,35.75072471999738,0.6317092589961248
Qwen/Qwen3-1.7B,trec,8,42,0.625,0.3359375,-0.2890625,27.741341731998546,37.026952451997204,9.285610719998658,0.7202832370021497,35.678936984993925,0.6277322300011292
Qwen/Qwen3-1.7B,trec,8,55,0.59375,0.4296875,-0.1640625,30.947412472974975,40.90405815397389,9.956645680998918,0.7897780349885579,39.36075249998248,0.7535276190028526
Qwen/Qwen3-1.7B,trec,16,7,0.64453125,0.4453125,-0.19921875,30.001463921013055,40.91571454203222,10.914250621019164,1.5427809700195212,38.58646071999101,0.7864728520216886
Qwen/Qwen3-1.7B,trec,16,13,0.68359375,0.40625,-0.27734375,28.01283295200119,38.04338606300735,10.030553111006157,1.4428805600036867,35.91273070400348,0.6877747990001808
Qwen/Qwen3-1.7B,trec,16,21,0.62890625,0.35546875,-0.2734375,30.123711082000227,37.92064157499408,7.796930492993852,1.7797061759993085,35.46920391199819,0.6717314869965776
Qwen/Qwen3-1.7B,trec,16,42,0.61328125,0.34765625,-0.265625,28.284806889998436,36.95800286899612,8.673195978997683,1.4173262019976391,34.90371916499862,0.6369575019998592
Qwen/Qwen3-1.7B,trec,16,55,0.67578125,0.4140625,-0.26171875,31.065721168997698,41.56113821800682,10.49541704900912,1.5458920289820526,39.22691949401633,0.7883266950084362
Qwen/Qwen3-1.7B,trec,32,7,0.63671875,0.4375,-0.19921875,30.164089861995308,42.49084433197277,12.326754469977459,3.099543382995762,38.67095254099695,0.7203484079800546
Qwen/Qwen3-1.7B,trec,32,13,0.67578125,0.40625,-0.26953125,27.901504011002544,38.65476686700276,10.75326285600022,2.8633696699980646,35.13706791000004,0.6543292870046571
Qwen/Qwen3-1.7B,trec,32,21,0.671875,0.36328125,-0.30859375,28.51901714500127,39.12095746600971,10.601940321008442,2.9106936670068535,35.551541294000344,0.6587225050025154
Qwen/Qwen3-1.7B,trec,32,42,0.64453125,0.34765625,-0.296875,28.683200535997457,38.724817401998735,10.041616866001277,2.800750259004417,35.3037528079949,0.6203143349994207
Qwen/Qwen3-1.7B,trec,32,55,0.69140625,0.41015625,-0.28125,31.01685429000645,42.536702521989355,11.519848231982905,3.0782937580079306,38.67686954300734,0.7815392209740821
Qwen/Qwen3-4B,sst2,1,7,0.94140625,0.9375,-0.00390625,32.909008710004855,50.72300768099376,17.813998970988905,0.16934821201721206,49.12382895799237,1.429830510984175
Qwen/Qwen3-4B,sst2,1,13,0.93359375,0.91015625,-0.0234375,30.81600466999953,45.23794106798596,14.421936397986428,0.16441354799462715,43.959118868995574,1.114408650995756
Qwen/Qwen3-4B,sst2,1,21,0.90625,0.90234375,-0.00390625,30.74447491299361,45.39008286300668,14.645607950013073,0.19971846200496657,43.90561692600022,1.2847474750014953
Qwen/Qwen3-4B,sst2,1,42,0.9140625,0.921875,0.0078125,30.76142060100392,45.263713880995056,14.502293279991136,0.16451856800267706,44.00761807499657,1.091577237995807
Qwen/Qwen3-4B,sst2,1,55,0.9375,0.9296875,-0.0078125,32.98990047600819,50.276000074023614,17.286099598015426,0.18197665602201596,48.84488598999451,1.2491374280070886
Qwen/Qwen3-4B,sst2,2,7,0.94140625,0.9375,-0.00390625,32.81852534800419,50.605341465969104,17.786816117964918,0.2869417309993878,49.16242534498451,1.1559743899852037
Qwen/Qwen3-4B,sst2,2,13,0.91796875,0.91015625,-0.0078125,30.57456116299727,45.12987883899768,14.555317676000413,0.2569140249979682,43.88121510000201,0.9917497139977058
Qwen/Qwen3-4B,sst2,2,21,0.9140625,0.8984375,-0.015625,30.529144387997803,45.38885189899884,14.859707511001034,0.29985241400572704,44.0460857539947,1.0429137309984071
Qwen/Qwen3-4B,sst2,2,42,0.91796875,0.92578125,0.0078125,30.68732165599795,45.088922092996654,14.401600436998706,0.2647119110042695,43.81758867499593,1.0066215069964528
Qwen/Qwen3-4B,sst2,2,55,0.9453125,0.9296875,-0.015625,32.94196481601102,50.60273569103447,17.660770875023445,0.2842076040105894,49.09580091302632,1.222727173997555
Qwen/Qwen3-4B,sst2,4,7,0.94140625,0.9375,-0.00390625,33.102587825007504,51.141213280003285,18.03862545499578,0.5350614410126582,49.405423874006374,1.200727964984253
Qwen/Qwen3-4B,sst2,4,13,0.91015625,0.91015625,0.0,30.59118517400202,45.650551856000675,15.059366681998654,0.5117599650038755,44.109490978000395,1.0293009129964048
Qwen/Qwen3-4B,sst2,4,21,0.91015625,0.89453125,-0.015625,30.493434937998245,45.64551697100978,15.152082033011538,0.4808297680065152,44.16265376500087,1.0020334380023996
Qwen/Qwen3-4B,sst2,4,42,0.921875,0.92578125,0.00390625,30.683039711002493,45.803330350005126,15.120290639002633,0.6092919030052144,44.149963005002064,1.0440754419978475
Qwen/Qwen3-4B,sst2,4,55,0.94140625,0.93359375,-0.0078125,33.16694653799641,51.342438898951514,18.175492360955104,0.5387978369835764,49.52308414698928,1.2805569149786606
Qwen/Qwen3-4B,sst2,8,7,0.93359375,0.9375,0.00390625,33.25132387800841,51.49987511799554,18.248551239987137,1.0431446970032994,49.24440552201122,1.2123248989810236
Qwen/Qwen3-4B,sst2,8,13,0.92578125,0.9140625,-0.01171875,30.939760252003907,46.52585864201683,15.586098390012921,0.9421446050037048,44.5858414240065,0.9978726130066207
Qwen/Qwen3-4B,sst2,8,21,0.91015625,0.90234375,-0.0078125,30.698959401997854,46.51359971300553,15.814640311007679,0.9385184660059167,44.566357158000756,1.0087240889988607
Qwen/Qwen3-4B,sst2,8,42,0.92578125,0.92578125,0.0,30.503571105997253,46.495118578000984,15.991547472003731,1.0030892889990355,44.4684964650005,1.0235328240014496
Qwen/Qwen3-4B,sst2,8,55,0.9375,0.9296875,-0.0078125,33.072094943985576,51.6598512759665,18.587756331980927,1.0143600719748065,49.43561770999804,1.2098734939936548
Qwen/Qwen3-4B,sst2,16,7,0.9296875,0.9453125,0.015625,33.37812988998485,53.56655437097652,20.18842448099167,2.021845018985914,50.39942870900268,1.1452806429879274
Qwen/Qwen3-4B,sst2,16,13,0.92578125,0.91796875,-0.0078125,30.801605034001113,47.98567659400578,17.184071560004668,1.829075321998971,45.16158842400182,0.9950128480049898
Qwen/Qwen3-4B,sst2,16,21,0.91015625,0.90234375,-0.0078125,30.921654079997097,48.60588901700248,17.684234937005385,1.8977530589982052,45.66688315600186,1.0412528020024183
Qwen/Qwen3-4B,sst2,16,42,0.92578125,0.9296875,0.00390625,30.68364983599895,48.24668750699493,17.563037670995982,1.827921336000145,45.41720916199847,1.0015570089963148
Qwen/Qwen3-4B,sst2,16,55,0.9453125,0.9375,-0.0078125,33.25859922598465,53.268696622981224,20.01009739699657,2.013541088992497,50.042843403993174,1.2123121299955528
Qwen/Qwen3-4B,sst2,32,7,0.94921875,0.9453125,-0.00390625,33.58019347599475,57.29792948300019,23.717736007005442,4.012418821977917,52.042935811012285,1.2425748500099871
Qwen/Qwen3-4B,sst2,32,13,0.92578125,0.91796875,-0.0078125,31.52307719100645,51.83763757599809,20.314560384991637,3.686991225993552,47.098569667003176,1.05207668300136
Qwen/Qwen3-4B,sst2,32,21,0.91015625,0.90234375,-0.0078125,31.78770060500392,51.57357905499521,19.785878449991287,3.6959516319984687,46.86225134599954,1.0153760769971996
Qwen/Qwen3-4B,sst2,32,42,0.92578125,0.92578125,0.0,31.740224875997228,51.627920437989815,19.887695561992587,3.6757428999990225,46.94705477699608,1.005122760994709
Qwen/Qwen3-4B,sst2,32,55,0.9453125,0.9375,-0.0078125,33.291313355002785,57.486615404020995,24.19530204901821,3.9620783450081944,52.27423226000974,1.250304799003061
Qwen/Qwen3-4B,mrpc,1,7,0.73828125,0.75,0.01171875,33.22814824100351,53.924377960996935,20.696229719993426,0.16566937399329618,52.36473316399497,1.3939754230086692
Qwen/Qwen3-4B,mrpc,1,13,0.7421875,0.74609375,0.00390625,30.05375280899898,48.19670503600355,18.14295222700457,0.14139405899913982,46.97566707600345,1.0796439010009635
Qwen/Qwen3-4B,mrpc,1,21,0.6953125,0.7265625,0.03125,29.778336591996776,48.52696894100518,18.748632349008403,0.14094531700538937,47.15233365200402,1.2336899719957728
Qwen/Qwen3-4B,mrpc,1,42,0.7734375,0.75,-0.0234375,30.084627947995614,49.40929733200028,19.324669384004665,0.17842259899771307,48.11856387399894,1.1123108590036281
Qwen/Qwen3-4B,mrpc,1,55,0.71484375,0.74609375,0.03125,33.23891698100488,53.71076939700288,20.471852415998,0.1544128250097856,52.11113090100116,1.445225670991931
Qwen/Qwen3-4B,mrpc,2,7,0.734375,0.75390625,0.01953125,33.05518152299919,54.73541173199192,21.680230208992725,0.29383658900042064,53.18330855300883,1.258266589982668
Qwen/Qwen3-4B,mrpc,2,13,0.71875,0.74609375,0.02734375,29.974181814002804,48.50979901900428,18.535617205001472,0.25027704700187314,47.25532404999831,1.0041979220040957
Qwen/Qwen3-4B,mrpc,2,21,0.73046875,0.73046875,0.0,30.02267340799881,48.683577973002684,18.660904565003875,0.29131567900185473,47.37792838799942,1.0143339060014114
Qwen/Qwen3-4B,mrpc,2,42,0.765625,0.75,-0.015625,30.028848729001766,48.55928040400613,18.530431675004365,0.2630998520035064,47.23175144800189,1.0644291040007374
Qwen/Qwen3-4B,mrpc,2,55,0.7265625,0.74609375,0.01953125,33.325375115993666,53.94305806601187,20.617682950018207,0.30137401501997374,52.407823319983436,1.2338607310084626
Qwen/Qwen3-4B,mrpc,4,7,0.7421875,0.75,0.0078125,33.279783264995785,54.197156474983785,20.917373209988,0.5422452779894229,52.43135569500737,1.2235555019869935
Qwen/Qwen3-4B,mrpc,4,13,0.7265625,0.75,0.0234375,30.048781477002194,48.65794485999504,18.609163382992847,0.48230254499503644,47.16870499200013,1.0069373229998746
Qwen/Qwen3-4B,mrpc,4,21,0.73046875,0.73046875,0.0,30.037289990003046,48.702869489003206,18.66557949900016,0.487983985003666,47.225590690999525,0.989294813000015
Qwen/Qwen3-4B,mrpc,4,42,0.72265625,0.75,0.02734375,30.27690015400003,48.903775865997886,18.626875711997855,0.4877233259976492,47.41685488799703,0.999197652003204
Qwen/Qwen3-4B,mrpc,4,55,0.69140625,0.74609375,0.0546875,33.503813398012426,54.212859335995745,20.70904593798332,0.5315600989852101,52.44488239599741,1.2364168410131242
Qwen/Qwen3-4B,mrpc,8,7,0.75,0.75,0.0,33.37976166800945,55.12731572901248,21.74755406100303,1.0405746749893297,52.79410322100739,1.2926378330157604
Qwen/Qwen3-4B,mrpc,8,13,0.72265625,0.75,0.02734375,30.399193532000936,49.58980786699976,19.190614334998827,0.9613983960007317,47.608099090000906,1.0203103809981258
Qwen/Qwen3-4B,mrpc,8,21,0.703125,0.734375,0.03125,30.93883704500331,49.362300014996435,18.423462969993125,0.9566769279990694,47.38158471699717,1.0240383700001985
Qwen/Qwen3-4B,mrpc,8,42,0.7109375,0.74609375,0.03515625,30.310648900995147,49.58485055700294,19.27420165600779,0.9304463919979753,47.659983602003194,0.9944205630017677
Qwen/Qwen3-4B,mrpc,8,55,0.703125,0.74609375,0.04296875,33.43745804199716,54.79471058896161,21.357252546964446,1.0204359219933394,52.51925732399104,1.2550173429772258
Qwen/Qwen3-4B,mrpc,16,7,0.73046875,0.75,0.01953125,35.49278899998171,55.708572960982565,20.215783961000852,1.9983295430138241,52.36609017898445,1.3441532389842905
